repo_full_name,repo_metadata_error,repo_html_url,repo_stargazers_count,repo_forks_count,repo_created_at,repo_pushed_at,repo_language,repo_license_spdx_id,target_metadata_filename,fetch_status,fetch_error,parse_status,parse_error,completeness_score,completeness_missing_keys,schema_valid,schema_errors,core_score,core_missing,extended_score,extended_missing,present_fields_count,all_fields_count,present_fields
peterpolidoro/biym-board,,https://github.com/peterpolidoro/biym-board,0,0,2022-10-28T19:15:59+00:00,2024-05-17T03:50:21+00:00,Emacs Lisp,GPL-3.0,codemeta.json,found,,True,,1.0,,True,,1.0,,0.019230769230769232,runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,11,61,@context;@type;license;codeRepository;dateCreated;dateModified;name;version;description;programmingLanguage;author
m-team-kit/mlflow-auth-gui,,https://github.com/m-team-kit/mlflow-auth-gui,5,0,2024-01-30T15:38:51+00:00,2025-01-21T17:34:25+00:00,TypeScript,Apache-2.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.15384615384615385,runtimePlatform;targetProduct;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,16,61,@context;@type;license;codeRepository;issueTracker;name;description;applicationCategory;identifier;version;releaseNotes;citation;keywords;programmingLanguage;relatedLink;author
SCECcode/pycsep,,https://github.com/SCECcode/pycsep,53,24,2018-09-18T23:02:16+00:00,2025-04-03T14:40:14+00:00,Python,BSD-3-Clause,codemeta.json,found,,True,,1.0,,True,,1.0,,0.15384615384615385,runtimePlatform;targetProduct;applicationSubCategory;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,19,61,@context;@type;license;codeRepository;dateCreated;datePublished;dateModified;downloadUrl;issueTracker;name;version;description;applicationCategory;developmentStatus;funder;keywords;programmingLanguage;softwareRequirements;author
donomii/quon-jupyter,,https://github.com/donomii/quon-jupyter,0,0,2020-12-22T00:37:24+00:00,2020-12-22T00:42:22+00:00,Go,MIT,codemeta.json,found,,True,,0.8888888888888888,name,False,Validation Error: 'name' is a required property (Path: ),0.8888888888888888,name,0.038461538461538464,programmingLanguage;runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,13,61,@context;@type;author;identifier;codeRepository;datePublished;dateModified;dateCreated;description;keywords;license;title;version
ropensci/wdman,,https://github.com/ropensci/wdman,29,11,2017-01-10T16:49:44+00:00,2023-10-25T15:07:31+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.25,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,22,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;maintainer;softwareSuggestions;softwareRequirements;fileSize;releaseNotes;readme;contIntegration;keywords
matthiasprobst/h5RDMtoolbox,,https://github.com/matthiasprobst/h5RDMtoolbox,16,1,2022-05-02T14:37:36+00:00,2025-03-22T13:33:01+00:00,Python,MIT,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.057692307692307696,runtimePlatform;targetProduct;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,11,61,@context;@type;license;codeRepository;name;version;description;applicationCategory;programmingLanguage;operatingSystem;author
datacite/maremma,,https://github.com/datacite/maremma,7,6,2015-11-28T09:28:05+00:00,2024-03-05T08:29:45+00:00,Ruby,MIT,codemeta.json,found,,True,,0.5555555555555556,name;author/creator;license;version,False,Validation Error: 'name' is a required property (Path: ),0.5555555555555556,name;author/creator;license;version,0.07692307692307693,runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;hasSourceCode;isSourceCodeOf,18,61,@context;@type;@id;agents;identifier;codeRepository;controlledTem;dateCreated;datePublished;dateModified;description;isAutomatedBuild;licenseId;publisher;tags;title;programmingLanguage;readme
datacite/bracco,,https://github.com/datacite/bracco,14,8,2017-07-05T04:56:58+00:00,2025-03-26T20:48:15+00:00,JavaScript,MIT,codemeta.json,found,,True,,0.6666666666666666,name;author/creator;license,False,Validation Error: 'name' is a required property (Path: ),0.6666666666666666,name;author/creator;license,0.07692307692307693,runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;hasSourceCode;isSourceCodeOf,19,61,@context;@type;@id;agents;identifier;codeRepository;controlledTem;dateCreated;datePublished;dateModified;description;isAutomatedBuild;licenseId;publisher;version;tags;title;programmingLanguage;readme
fchuffar/protopackage,,https://github.com/fchuffar/protopackage,0,13,2023-06-30T19:27:58+00:00,2024-06-20T08:59:45+00:00,R,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,version,True,,0.8888888888888888,version,0.057692307692307696,runtimePlatform;targetProduct;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,11,61,@context;@type;license;codeRepository;dateCreated;name;description;applicationCategory;programmingLanguage;author;contributor
frmichel/sparql-micro-service,,https://github.com/frmichel/sparql-micro-service,37,9,2018-01-08T17:46:25+00:00,2024-11-04T14:17:35+00:00,PHP,Apache-2.0,codemeta.json,found,,True,,1.0,,True,,1.0,,0.11538461538461539,runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;readme;hasSourceCode;isSourceCodeOf,17,61,@context;@type;license;codeRepository;dateCreated;datePublished;dateModified;issueTracker;name;version;description;developmentStatus;referencePublication;keywords;programmingLanguage;softwareRequirements;author
AgrDataSci/climatrends,,https://github.com/AgrDataSci/climatrends,4,6,2020-02-08T09:50:23+00:00,2024-04-25T08:05:44+00:00,R,MIT,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.21153846153846154,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,19,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;contributor;maintainer;softwareSuggestions;softwareRequirements;fileSize;citation
caltechlibrary/crossrefapi,,https://github.com/caltechlibrary/crossrefapi,6,2,2018-07-05T18:36:01+00:00,2025-01-16T22:08:07+00:00,Go,NOASSERTION,codemeta.json,found,,True,,1.0,,True,,1.0,,0.15384615384615385,runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,18,61,@context;@type;description;releaseNotes;name;codeRepository;issueTracker;license;datePublished;dateModified;version;author;developmentStatus;downloadUrl;keywords;maintainer;contributor;programmingLanguage
ersilia-os/ersilia,,https://github.com/ersilia-os/ersilia,249,159,2020-07-04T08:19:14+00:00,2025-04-03T15:37:04+00:00,Python,GPL-3.0,codemeta.json,found,,True,,1.0,,True,,1.0,,0.25,programmingLanguage;applicationSubCategory;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;releaseNotes;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,24,61,@context;@type;applicationCategory;author;codeRepository;dateCreated;dateModified;datePublished;description;identifier;keywords;license;name;operatingSystem;runtimePlatform;softwareHelp;softwareRequirements;targetProduct;url;downloadUrl;version;relatedLink;developmentStatus;issueTracker
ashbythorpe/selenium-r,,https://github.com/ashbythorpe/selenium-r,18,1,2023-10-04T19:05:40+00:00,2024-12-14T18:25:29+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.25,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,22,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;copyrightHolder;maintainer;softwareSuggestions;softwareRequirements;fileSize;releaseNotes;readme;contIntegration
e-kotov/alboFr,,https://github.com/e-kotov/alboFr,0,0,2025-02-22T18:17:54+00:00,2025-02-23T19:17:53+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.21153846153846154,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;continuousIntegration;buildInstructions;embargoEndDate;funding;issueTracker;referencePublication;hasSourceCode;isSourceCodeOf,19,61,@context;@type;identifier;description;name;license;version;programmingLanguage;runtimePlatform;author;maintainer;softwareSuggestions;softwareRequirements;fileSize;citation;codeRepository;readme;developmentStatus;keywords
cboettig/knitcitations,,https://github.com/cboettig/knitcitations,220,28,2012-03-25T05:07:12+00:00,2024-04-01T18:50:18+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.25,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,22,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;maintainer;softwareSuggestions;softwareRequirements;keywords;contIntegration;developmentStatus;releaseNotes;readme;fileSize
fair-test/yes-yes-yes,,https://github.com/fair-test/yes-yes-yes,0,0,2024-10-31T21:37:48+00:00,2024-12-09T23:42:08+00:00,,MIT,codemeta.json,found,,True,,1.0,,True,,1.0,,0.09615384615384616,runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,16,61,@context;@type;license;codeRepository;dateCreated;dateModified;issueTracker;name;identifier;description;funder;keywords;programmingLanguage;author;version;datePublished
thelfer/MFrontGenericInterfaceSupport,,https://github.com/thelfer/MFrontGenericInterfaceSupport,40,35,2018-06-20T12:41:49+00:00,2025-04-01T21:21:49+00:00,C++,,codemeta.json,found,,True,,0.8888888888888888,name,False,Validation Error: 'name' is a required property (Path: ),0.8888888888888888,name,0.038461538461538464,programmingLanguage;runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,13,61,@context;@type;author;identifier;codeRepository;datePublished;dateModified;dateCreated;description;keywords;license;title;version
caltechlibrary/simplified,,https://github.com/caltechlibrary/simplified,0,0,2023-01-30T23:39:47+00:00,2024-04-01T16:40:28+00:00,Go,NOASSERTION,codemeta.json,found,,True,,1.0,,True,,1.0,,0.15384615384615385,runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,19,61,@context;@type;license;codeRepository;dateCreated;dateReleased;dateModified;issueTracker;name;description;developmentStatus;releaseNotes;version;isPartOf;keywords;programmingLanguage;operatingSystem;softwareRequirements;author
rOpenSpain/tidyBdE,,https://github.com/rOpenSpain/tidyBdE,11,2,2021-04-01T00:15:16+00:00,2025-03-18T20:48:48+00:00,R,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.34615384615384615,targetProduct;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;contributor;copyrightYear;editor;encoding;fileFormat;funder;producer;publisher;sponsor;isAccessibleForFree;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,27,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;copyrightHolder;maintainer;softwareSuggestions;softwareRequirements;applicationCategory;isPartOf;keywords;fileSize;citation;releaseNotes;readme;contIntegration;developmentStatus
msperlin/GetTDData,,https://github.com/msperlin/GetTDData,23,6,2017-09-12T19:14:52+00:00,2024-08-20T17:39:13+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.17307692307692307,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,17,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;maintainer;softwareSuggestions;softwareRequirements;fileSize
cacoco/codemetagenerator,,https://github.com/cacoco/codemetagenerator,0,0,2024-01-29T02:30:27+00:00,2024-02-13T01:47:19+00:00,Go,Apache-2.0,codemeta.json,found,,True,,0.7777777777777778,author/creator;datePublished/Modified/Created,True,,0.7777777777777778,author/creator;datePublished/Modified/Created,0.15384615384615385,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;relatedLink;review;softwareSuggestions;continuousIntegration;buildInstructions;embargoEndDate;funding;issueTracker;referencePublication;hasSourceCode;isSourceCodeOf,15,61,@context;@type;codeRepository;description;developmentStatus;identifier;keywords;license;maintainer;name;programmingLanguage;readme;runtimePlatform;version;url
CLARIAH/COW,,https://github.com/CLARIAH/COW,47,9,2015-06-16T14:44:33+00:00,2024-05-06T17:56:01+00:00,Python,MIT,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,False,"Validation Error: {'@id': 'https://www.repostatus.org/#inactive', '@type': 'skos:Concept', 'og:image': 'https://www.repostatus.org/badges/latest/inactive.svg', 'skos:definition': 'The project has reached a stable, usable state but is no longer being actively developed; support/maintenance will be provided as time allows.', 'skos:inScheme': {'@id': 'https://www.repostatus.org', '@type': 'skos:ConceptScheme', 'dct:creator': 'Jason Antman', 'dct:description': 'A standard to easily communicate to humans and machines the development/support and usability status of software repositories/projects.', 'dct:title': 'repostatus.org'}, 'skos:prefLabel': 'Inactive'} is not of type 'string' (Path: developmentStatus)",0.8888888888888888,datePublished/Modified/Created,0.34615384615384615,applicationCategory;applicationSubCategory;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareVersion;storageRequirements;supportingData;citation;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;relatedLink;softwareSuggestions;continuousIntegration;buildInstructions;embargoEndDate;referencePublication;hasSourceCode;isSourceCodeOf,28,61,@context;@id;@type;author;contributor;maintainer;codeRepository;description;developmentStatus;downloadUrl;issueTracker;identifier;keywords;license;name;owl:sameAs;producer;programmingLanguage;readme;releaseNotes;review;runtimePlatform;funding;softwareHelp;softwareRequirements;targetProduct;url;version
mpadge/calcurseR,,https://github.com/mpadge/calcurseR,0,0,2022-01-19T10:44:14+00:00,2022-01-31T10:21:00+00:00,R,,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.17307692307692307,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;softwareSuggestions;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,18,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;maintainer;softwareRequirements;fileSize;readme;contIntegration;developmentStatus
stencila/jesta,,https://github.com/stencila/jesta,2,0,2021-01-20T05:33:31+00:00,2025-03-23T05:42:26+00:00,TypeScript,Apache-2.0,codemeta.json,found,,True,,0.2222222222222222,@context;@type;author/creator;license;version;codeRepository;datePublished/Modified/Created,False,Validation Error: '@context' is a required property (Path: ),0.2222222222222222,@context;@type;author/creator;license;version;codeRepository;datePublished/Modified/Created,0.038461538461538464,programmingLanguage;runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,5,61,name;softwareVersion;description;installUrl;featureList
mnr/rpigpior,,https://github.com/mnr/rpigpior,19,1,2017-08-06T03:16:16+00:00,2024-05-27T19:50:23+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.25,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,22,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;copyrightHolder;maintainer;softwareSuggestions;softwareRequirements;fileSize;releaseNotes;readme;contIntegration;developmentStatus
rkrug/plantuml,,https://github.com/rkrug/plantuml,78,7,2017-07-04T19:32:48+00:00,2024-03-03T11:59:21+00:00,R,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.21153846153846154,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,20,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;maintainer;softwareSuggestions;softwareRequirements;fileSize;releaseNotes;readme;contIntegration;developmentStatus
rug-compling/alpinograph,,https://github.com/rug-compling/alpinograph,0,0,2020-08-13T13:31:00+00:00,2024-04-24T11:00:30+00:00,Go,,codemeta.json,found,,True,,1.0,,False,"Validation Error: ['https://www.repostatus.org/#active', 'https://w3id.org/research-technology-readiness-levels#Stage4Complete'] is not of type 'string' (Path: developmentStatus)",1.0,,0.28846153846153844,runtimePlatform;applicationSubCategory;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;url;relatedLink;review;softwareSuggestions;continuousIntegration;buildInstructions;embargoEndDate;funding;hasSourceCode;isSourceCodeOf,27,61,@context;@id;@type;relation;name;description;dateCreated;dateModified;version;sameAs;codeRepository;issueTracker;license;developmentStatus;applicationCategory;producer;releaseNotes;readme;downloadUrl;keywords;programmingLanguage;operatingSystem;softwareHelp;author;maintainer;referencePublication;targetProduct
